title,checkin,checkout,reference,url,calificacion,precio,contains,ciudad
Apartamento 606 Edificio Bay Point San Andres,2020-07-12,2020-07-19,Conjunto residencial entero en San Andrés,https://www.airbnb.com.co/rooms/22690330?adults=2&previous_page_section_name=1000&federated_search_id=4f310532-7555-4d4c-b908-a9c734be3ce3,"4.83,105",450000,"5 huéspedes,2 habitaciones,5 camas,2 baños,Aire acondicionado,Cocina,Wifi",San Andres
CASA TAMARINDO,2020-07-12,2020-07-19,Casa entera en San Andrés,https://www.airbnb.com.co/rooms/24623532?adults=2&previous_page_section_name=1000&federated_search_id=4f310532-7555-4d4c-b908-a9c734be3ce3,"4.94,19",324000,"6 huéspedes,3 habitaciones,4 camas,3 baños,Aire acondicionado,Cocina,Wifi",San Andres
Habitación NORTH WIND,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/35456837?adults=2&previous_page_section_name=1000&federated_search_id=4f310532-7555-4d4c-b908-a9c734be3ce3,"4.82,11",140000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Wifi",San Andres
HABITACION MANTARRAYA,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/41642155?adults=2&previous_page_section_name=1000&federated_search_id=4f310532-7555-4d4c-b908-a9c734be3ce3,,130000,"3 huéspedes,1 habitación,2 camas,1 baño privado,Aire acondicionado,Wifi",San Andres
OCEAN DELUXE con vista al mar y playa privada,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/48379639?adults=2&previous_page_section_name=1000&federated_search_id=4f310532-7555-4d4c-b908-a9c734be3ce3,,600000,"5 huéspedes,2 habitaciones,4 camas,2 baños,Aire acondicionado,Cocina,Wifi",San Andres
Espectacular Apto San Andres Islas - bioseguro,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/43699303?adults=2&previous_page_section_name=1000&federated_search_id=4f310532-7555-4d4c-b908-a9c734be3ce3,"5.0,6",347143,"6 huéspedes,1 habitación,4 camas,2 baños,Aire acondicionado,Cocina,Wifi",San Andres
Posada Keylee´s - Habitación Peace,2020-07-12,2020-07-19,Habitación privada en San Andrés y Providencia,https://www.airbnb.com.co/rooms/22553684?adults=2&previous_page_section_name=1000&federated_search_id=4f310532-7555-4d4c-b908-a9c734be3ce3,,80000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Wifi",San Andres
Tropical Breeze Aeropuerto Sol,2020-07-12,2020-07-19,Habitación de hotel en San Andrés,https://www.airbnb.com.co/rooms/31415416?adults=2&previous_page_section_name=1000&federated_search_id=4f310532-7555-4d4c-b908-a9c734be3ce3,"4.83,70",195571,"4 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Wifi",San Andres
sweet dreams,2020-07-12,2020-07-19,Habitación privada en La Loma,https://www.airbnb.com.co/rooms/20307384?adults=2&previous_page_section_name=1000&federated_search_id=4f310532-7555-4d4c-b908-a9c734be3ce3,"4.90,29",100000,"3 huéspedes,1 habitación,2 camas,2 baños,Aire acondicionado,Wifi",San Andres
"BEST LOCATION, 2 BEDROOM APARTMENT",2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/17039901?adults=2&previous_page_section_name=1000&federated_search_id=4f310532-7555-4d4c-b908-a9c734be3ce3,"4.88,125",270000,"6 huéspedes,2 habitaciones,3 camas,2 baños,Aire acondicionado,Cocina,Wifi",San Andres
HABITACION 101 San Martin,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/38797787?adults=2&previous_page_section_name=1000&federated_search_id=4f310532-7555-4d4c-b908-a9c734be3ce3,,100000,"4 huéspedes,1 habitación,3 camas,1 baño privado,Aire acondicionado,Wifi",San Andres
Al Hamra - Habitacion Double 1,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/38295771?adults=2&previous_page_section_name=1000&federated_search_id=4f310532-7555-4d4c-b908-a9c734be3ce3,"4.33,3",130000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Wifi",San Andres
Apartaestudio 2-4 Huéspedes+Cama Auxiliar,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/6064427?adults=2&previous_page_section_name=1000&federated_search_id=4f310532-7555-4d4c-b908-a9c734be3ce3,"4.56,9",130000,"5 huéspedes,1 habitación,4 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Habitación Doble Serrana Cay (5 min de la playa),2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/32463670?adults=2&previous_page_section_name=1000&federated_search_id=4f310532-7555-4d4c-b908-a9c734be3ce3,"5.0,10",200000,"2 huéspedes,1 habitación,2 camas,1 baño privado,Aire acondicionado,Wifi",San Andres
San Andrés Living 5. Native Lodge.,2020-07-12,2020-07-19,Casa de huéspedes entera en San Andrés,https://www.airbnb.com.co/rooms/47763859?adults=2&previous_page_section_name=1000&federated_search_id=4f310532-7555-4d4c-b908-a9c734be3ce3,,127815,"3 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Etiana's  II,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/18389481?adults=2&previous_page_section_name=1000&federated_search_id=4f310532-7555-4d4c-b908-a9c734be3ce3,"4.95,59",234328,"2 huéspedes,Estudio,0 camas,1 baño,Aire acondicionado",San Andres
"Posada Elizabeth, habitaciones cerca al mar priv 5",2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/19632709?adults=2&previous_page_section_name=1000&federated_search_id=4f310532-7555-4d4c-b908-a9c734be3ce3,"4.20,5",110000,"4 huéspedes,1 habitación,2 camas,1 baño privado,Aire acondicionado,Wifi",San Andres
CASA HOTEL VICTORS VIP - SAN ANDRES ISLAS,2020-07-12,2020-07-19,Habitación de hostal en San Andrés,https://www.airbnb.com.co/rooms/40011501?adults=2&previous_page_section_name=1000&federated_search_id=4f310532-7555-4d4c-b908-a9c734be3ce3,"3.33,4",140000,"2 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
H4_Habitación Privada_Hotel Stil_Desyauno Incluido,2020-07-12,2020-07-19,Habitación privada en Provincia de Cartagena,https://www.airbnb.com.co/rooms/47526482?adults=2&previous_page_section_name=1000&federated_search_id=c48dc600-1f84-4fc5-8214-de691c0a2c54,"4.67,3",80000,"3 huéspedes,1 habitación,2 camas,1 baño privado,Wifi,Aire acondicionado",Cartagena
Martinique/Las Americas PVT Jacuzzi by N.G. 807,2020-07-12,2020-07-19,Apartamento entero con servicios incluidos en La Boquilla,https://www.airbnb.com.co/rooms/37043281?adults=2&previous_page_section_name=1000&federated_search_id=c48dc600-1f84-4fc5-8214-de691c0a2c54,"4.61,18",261276,"4 huéspedes,1 habitación,2 camas,2 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Palmetto Beach - Apartamento piso 29,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/16068934?adults=2&previous_page_section_name=1000&federated_search_id=c48dc600-1f84-4fc5-8214-de691c0a2c54,"4.66,149",289111,"6 huéspedes,2 habitaciones,3 camas,2,5 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
La Casa del Ritmo.,2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/48681795?adults=2&previous_page_section_name=1000&federated_search_id=c48dc600-1f84-4fc5-8214-de691c0a2c54,,45000,"2 huéspedes,2 habitaciones,2 camas,1 baño compartido,Wifi,Cocina",Cartagena
Romántica habitación cerca a la playa,2020-07-12,2020-07-19,Habitación de hotel boutique en Cartagena,https://www.airbnb.com.co/rooms/26366899?adults=2&previous_page_section_name=1000&federated_search_id=c48dc600-1f84-4fc5-8214-de691c0a2c54,"4.68,143",131449,"2 huéspedes,1 habitación,1 cama,1 baño privado,Wifi,Aire acondicionado,Cocina",Cartagena
Spacious apartment overlooking the old town,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/18446728?adults=2&previous_page_section_name=1000&federated_search_id=c48dc600-1f84-4fc5-8214-de691c0a2c54,"4.24,127",92714,"4 huéspedes,2 habitaciones,2 camas,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
Hollywood Beach Suite Love 103,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/42373339?adults=2&previous_page_section_name=1000&federated_search_id=c48dc600-1f84-4fc5-8214-de691c0a2c54,,104400,"2 huéspedes,Estudio,1 cama,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
Light-flooded 2BR Luxury Apartment 2808,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/41023765?adults=2&previous_page_section_name=1000&federated_search_id=c48dc600-1f84-4fc5-8214-de691c0a2c54,"4.57,21",430631,"4 huéspedes,2 habitaciones,2 camas,2,5 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
PRIVATE and Nice Apartment. AC/WIFI.,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/11409645?adults=2&previous_page_section_name=1000&federated_search_id=c48dc600-1f84-4fc5-8214-de691c0a2c54,"4.49,146",78143,"2 huéspedes,1 habitación,1 cama,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
Beautiful apartment in the Historic center!,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/43033890?adults=2&previous_page_section_name=1000&federated_search_id=c48dc600-1f84-4fc5-8214-de691c0a2c54,"4.74,34",137143,"3 huéspedes,Estudio,1 cama,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
Edificio  H2 Apartamento 2401 Plaza  Bocagrande,2020-07-12,2020-07-19,Conjunto residencial entero en Cartagena,https://www.airbnb.com.co/rooms/23753761?adults=2&previous_page_section_name=1000&federated_search_id=c48dc600-1f84-4fc5-8214-de691c0a2c54,"4.89,54",243714,"3 huéspedes,1 habitación,2 camas,1 baño,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Exclusivo: Apartamento Nuevo con Vista al Mar.,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/39571430?adults=2&previous_page_section_name=1000&federated_search_id=c48dc600-1f84-4fc5-8214-de691c0a2c54,"4.92,26",213025,"4 huéspedes,1 habitación,2 camas,1,5 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Casa Elena 1,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/21828024?adults=2&previous_page_section_name=1000&federated_search_id=c48dc600-1f84-4fc5-8214-de691c0a2c54,"4.32,19",69286,"5 huéspedes,2 habitaciones,4 camas,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
Comfy 1BR Apartment with Balcony Beachfront Morros,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/44641265?adults=2&previous_page_section_name=1000&federated_search_id=c48dc600-1f84-4fc5-8214-de691c0a2c54,"4.71,7",190000,"4 huéspedes,1 habitación,1 cama,2 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Habitación doble en Hostal con baño privado /AC,2020-07-12,2020-07-19,Habitación privada en CO,https://www.airbnb.com.co/rooms/32039741?adults=2&previous_page_section_name=1000&federated_search_id=c48dc600-1f84-4fc5-8214-de691c0a2c54,"4.22,9",78571,"2 huéspedes,1 habitación,1 cama,1 baño privado,Wifi,Aire acondicionado",Cartagena
HABITACION DOBLE . CENTRO HISTORICO( GETSEMANI),2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/41540053?adults=2&previous_page_section_name=1000&federated_search_id=c48dc600-1f84-4fc5-8214-de691c0a2c54,"4.43,7",60000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Wifi,Aire acondicionado,Cocina",Cartagena
Estudio con vista al mar - Piso 14,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/45970911?adults=2&previous_page_section_name=1000&federated_search_id=c48dc600-1f84-4fc5-8214-de691c0a2c54,"4.67,3",151264,"4 huéspedes,1 habitación,1 cama,1 baño,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Designer Loft in the Old City,2020-07-12,2020-07-19,Adosado entero en Cartagena,https://www.airbnb.com.co/rooms/40441767?adults=2&previous_page_section_name=1000&federated_search_id=c48dc600-1f84-4fc5-8214-de691c0a2c54,"4.93,41",428075,"5 huéspedes,2 habitaciones,2 camas,2,5 baños,Wifi,Aire acondicionado,Cocina",Cartagena
cozy warm and amazing lake view apartment,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/29012900?adults=2&previous_page_section_name=1000&federated_search_id=c48dc600-1f84-4fc5-8214-de691c0a2c54,"4.88,90",169857,"4 huéspedes,1 habitación,1 cama,1 baño,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Apartamento Crespo 70 No. 8-35,2020-07-12,2020-07-19,Chalé entero en Cartagena,https://www.airbnb.com.co/rooms/16794395?adults=2&previous_page_section_name=1000&federated_search_id=c48dc600-1f84-4fc5-8214-de691c0a2c54,"4.84,63",120000,"3 huéspedes,1 habitación,1 cama,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
Hotel Boutique Privado y Elegante,2020-07-12,2020-07-19,Habitación de hotel boutique en San Andrés,https://www.airbnb.com.co/rooms/45799442?adults=2&previous_page_section_name=1000&federated_search_id=b526bf4c-076f-4d8b-a99b-fe8f12cf3112,,350000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Wifi",San Andres
HABITACIÓN DOBLE (ROOM ALVORDA),2020-07-12,2020-07-19,Habitación de hotel en SAN ANDRES ISLA,https://www.airbnb.com.co/rooms/28839379?adults=2&previous_page_section_name=1000&federated_search_id=b526bf4c-076f-4d8b-a99b-fe8f12cf3112,,100000,"2 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Hotel Nauticus 1,2020-07-12,2020-07-19,Habitación de hotel en San Andrés,https://www.airbnb.com.co/rooms/34207078?adults=2&previous_page_section_name=1000&federated_search_id=b526bf4c-076f-4d8b-a99b-fe8f12cf3112,,159543,"3 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Wifi",San Andres
"Our Place, Estudio 2",2020-07-12,2020-07-19,Loft entero en San Andrés y Providencia,https://www.airbnb.com.co/rooms/24357577?adults=2&previous_page_section_name=1000&federated_search_id=b526bf4c-076f-4d8b-a99b-fe8f12cf3112,"5.0,10",160000,"2 huéspedes,Estudio,1 cama,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
"Posada Elizabeth, habitaciones cerca al mar priv51",2020-07-12,2020-07-19,"Habitación privada en San Andrés, isla de San Andrés, Colombia ",https://www.airbnb.com.co/rooms/24934685?adults=2&previous_page_section_name=1000&federated_search_id=b526bf4c-076f-4d8b-a99b-fe8f12cf3112,"4.67,3",110000,"4 huéspedes,1 habitación,2 camas,1 baño privado,Wifi",San Andres
Habitación In The Paradise,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/41192264?adults=2&previous_page_section_name=1000&federated_search_id=b526bf4c-076f-4d8b-a99b-fe8f12cf3112,"3.0,3",80000,"3 huéspedes,1 habitación,2 camas,1 baño privado,Wifi",San Andres
Aloj/Habit. 2-4 Huéspedes-Baño Privado Externo(3),2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/25402834?adults=2&previous_page_section_name=1000&federated_search_id=b526bf4c-076f-4d8b-a99b-fe8f12cf3112,,100000,"4 huéspedes,1 habitación,3 camas,1 baño privado,Aire acondicionado,Cocina,Wifi",San Andres
I BBBSAI Casa Vacacional San Andrés Islas,2020-07-12,2020-07-19,Adosado entero en San Andres,https://www.airbnb.com.co/rooms/4304999?adults=2&previous_page_section_name=1000&federated_search_id=b526bf4c-076f-4d8b-a99b-fe8f12cf3112,"4.76,66",161280,"14 huéspedes,2 habitaciones,8 camas,2 baños,Aire acondicionado,Cocina,Wifi",San Andres
APARTAMENTO CON VISTA AL MAR Y PISCINA,2020-07-12,2020-07-19,Apartamento entero con servicios incluidos en San Andrés,https://www.airbnb.com.co/rooms/11625375?adults=2&previous_page_section_name=1000&federated_search_id=b526bf4c-076f-4d8b-a99b-fe8f12cf3112,"4.52,53",414286,"8 huéspedes,2 habitaciones,4 camas,2 baños,Aire acondicionado,Cocina,Wifi",San Andres
Karibbik Haus Hostel Standard Room,2020-07-12,2020-07-19,Habitación de hotel en San Andrés,https://www.airbnb.com.co/rooms/14948306?adults=2&previous_page_section_name=1000&federated_search_id=b526bf4c-076f-4d8b-a99b-fe8f12cf3112,"4.0,3",120170,"2 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Apartamento con vista al mar en el centro!,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/45328917?adults=2&previous_page_section_name=1000&federated_search_id=b526bf4c-076f-4d8b-a99b-fe8f12cf3112,"4.50,10",350000,"6 huéspedes,2 habitaciones,6 camas,2 baños,Aire acondicionado,Cocina,Wifi",San Andres
Habitación ideal para parejas cerca a la playa,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/45559885?adults=2&previous_page_section_name=1000&federated_search_id=b526bf4c-076f-4d8b-a99b-fe8f12cf3112,"5.0,5",100000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Wifi",San Andres
San Andres Island HR407 Apto One Room 5 Personas,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/42688819?adults=2&previous_page_section_name=1000&federated_search_id=b526bf4c-076f-4d8b-a99b-fe8f12cf3112,"4.80,5",350000,"5 huéspedes,1 habitación,5 camas,2 baños,Aire acondicionado,Cocina",San Andres
habitación doble estándar,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/33515328?adults=2&previous_page_section_name=1000&federated_search_id=b526bf4c-076f-4d8b-a99b-fe8f12cf3112,,100000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Cocina,Wifi",San Andres
HABITACIÓN  SEAWOLF 4 / Centro San Andrés,2020-07-12,2020-07-19,Apartamento entero en Isla,https://www.airbnb.com.co/rooms/47917434?adults=2&previous_page_section_name=1000&federated_search_id=b526bf4c-076f-4d8b-a99b-fe8f12cf3112,"4.33,3",160000,"4 huéspedes,Estudio,2 camas,1 baño,Aire acondicionado,Wifi",San Andres
Sea ​​view apartment in San Andres,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/21565938?adults=2&previous_page_section_name=1000&federated_search_id=b526bf4c-076f-4d8b-a99b-fe8f12cf3112,"4.77,52",390000,"5 huéspedes,1 habitación,1 cama,2 baños,Aire acondicionado,Cocina",San Andres
Posada Turística missmar,2020-07-12,2020-07-19,Habitación privada en San Luis,https://www.airbnb.com.co/rooms/42217732?adults=2&previous_page_section_name=1000&federated_search_id=b526bf4c-076f-4d8b-a99b-fe8f12cf3112,,100000,"3 huéspedes,Estudio,0 camas,1 baño privado,Aire acondicionado,Cocina,Wifi",San Andres
Habitación privada (CENTRO a 1min de la playa),2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/37452502?adults=2&previous_page_section_name=1000&federated_search_id=b526bf4c-076f-4d8b-a99b-fe8f12cf3112,"4.33,3",165629,"4 huéspedes,1 habitación,3 camas,1,5 baños,Aire acondicionado,Cocina,Wifi",San Andres
Aloj/Habit. 2-4 Huéspedes-Baño Privado Externo(2),2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/25403620?adults=2&previous_page_section_name=1000&federated_search_id=b526bf4c-076f-4d8b-a99b-fe8f12cf3112,"4.33,3",100000,"4 huéspedes,1 habitación,3 camas,1 baño privado,Aire acondicionado,Cocina,Wifi",San Andres
ZAIDA HOUSE HAB # 7,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/18093027?adults=2&previous_page_section_name=1000&federated_search_id=b526bf4c-076f-4d8b-a99b-fe8f12cf3112,,110000,"4 huéspedes,1 habitación,3 camas,1 baño,Aire acondicionado,Wifi",San Andres
Habitacion Pareja Cerca Al Centro  En Cartagena,2020-07-12,2020-07-19,Habitación en un apartahotel en Cartagena,https://www.airbnb.com.co/rooms/28392706?adults=2&previous_page_section_name=1000&federated_search_id=e7403060-2506-46ac-9520-e6ddf0794559,"4.75,84",125000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
MORROS 3 DELUXE,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/48481917?adults=2&previous_page_section_name=1000&federated_search_id=e7403060-2506-46ac-9520-e6ddf0794559,,200000,"4 huéspedes,1 habitación,1 cama,2 baños,Wifi,Aire acondicionado,Cocina",Cartagena
Habitación Privada en Casa. Cartagena,2020-07-12,2020-07-19,Habitación privada en La Boquilla,https://www.airbnb.com.co/rooms/48694073?adults=2&previous_page_section_name=1000&federated_search_id=e7403060-2506-46ac-9520-e6ddf0794559,,67429,"2 huéspedes,1 habitación,1 cama,1 baño privado,Wifi,Aire acondicionado,Cocina",Cartagena
Hermosa vista al mar cerca de todo! El Cabrero,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/38799391?adults=2&previous_page_section_name=1000&federated_search_id=e7403060-2506-46ac-9520-e6ddf0794559,"4.25,16",140987,"3 huéspedes,2 habitaciones,2 camas,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
Un pequeño Oasis con mucho estilo,2020-07-12,2020-07-19,Conjunto residencial entero en Cartagena,https://www.airbnb.com.co/rooms/27132534?adults=2&previous_page_section_name=1000&federated_search_id=e7403060-2506-46ac-9520-e6ddf0794559,"4.82,57",140000,"2 huéspedes,1 habitación,1 cama,1 baño,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
CASA SAN JUAN-Purple Room in Artsy Street,2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/29334046?adults=2&previous_page_section_name=1000&federated_search_id=e7403060-2506-46ac-9520-e6ddf0794559,"4.62,73",89790,"2 huéspedes,1 habitación,1 cama,1 baño privado,Wifi,Aire acondicionado,Cocina",Cartagena
Chic and cozy apartament close to beach,2020-07-12,2020-07-19,Apartamento entero en La Boquilla,https://www.airbnb.com.co/rooms/35799105?adults=2&previous_page_section_name=1000&federated_search_id=e7403060-2506-46ac-9520-e6ddf0794559,,124265,"4 huéspedes,2 habitaciones,3 camas,3 baños,Wifi,Aire acondicionado,Cocina",Cartagena
Luxury suite. Bocagrande,2020-07-12,2020-07-19,Conjunto residencial entero en Cartagena de Indias,https://www.airbnb.com.co/rooms/34144108?adults=2&previous_page_section_name=1000&federated_search_id=e7403060-2506-46ac-9520-e6ddf0794559,"5.0,47",250714,"2 huéspedes,1 habitación,1 cama,1 baño,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Cozy Studio  Apt in City Center,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/22049622?adults=2&previous_page_section_name=1000&federated_search_id=e7403060-2506-46ac-9520-e6ddf0794559,"4.72,141",120000,"3 huéspedes,1 habitación,0 camas,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
APARTAESTUDIO PARA DOS PERSONAS CERCA A LA PLAYA,2020-07-12,2020-07-19,Suite de invitados entera en Cartagena,https://www.airbnb.com.co/rooms/42308448?adults=2&previous_page_section_name=1000&federated_search_id=e7403060-2506-46ac-9520-e6ddf0794559,"4.50,16",93571,"2 huéspedes,1 habitación,1 cama,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
"Sweet Dreams 4, Tranquilidad y descanso, Econo Sai",2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/42856809?adults=2&previous_page_section_name=1000&federated_search_id=f88a152f-3282-4bb5-b1d4-9271c391b048,"4.83,6",231286,"6 huéspedes,2 habitaciones,3 camas,2 baños,Aire acondicionado,Cocina",San Andres
Habitación Privada #2  Hostal Santo Domingo Vidal,2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/47447711?adults=2&previous_page_section_name=1000&federated_search_id=e7403060-2506-46ac-9520-e6ddf0794559,,70000,"2 huéspedes,1 habitación,1 cama,1 baño compartido,Wifi,Aire acondicionado",Cartagena
Rooms in crespo near to airport and the beaches,2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/48545095?adults=2&previous_page_section_name=1000&federated_search_id=e7403060-2506-46ac-9520-e6ddf0794559,,86737,"6 huéspedes,2 habitaciones,3 camas,2,5 baños,Wifi,Aire acondicionado,Cocina",Cartagena
Apartamento nuevo cerca a la ciudad amurallada.,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/32318805?adults=2&previous_page_section_name=1000&federated_search_id=e7403060-2506-46ac-9520-e6ddf0794559,"4.72,19",130000,"3 huéspedes,1 habitación,1 cama,2 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Well located  apartment in lively Bocagrande,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/21989661?adults=2&previous_page_section_name=1000&federated_search_id=e7403060-2506-46ac-9520-e6ddf0794559,"4.49,72",100000,"3 huéspedes,1 habitación,2 camas,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
Apto 202  MARY MAR,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/27017930?adults=2&previous_page_section_name=1000&federated_search_id=e7403060-2506-46ac-9520-e6ddf0794559,"4.75,122",100714,"5 huéspedes,2 habitaciones,5 camas,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
"SUNSET CARTAGENA , CON ESPECTACULAR VISTA AL MAR",2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/35456950?adults=2&previous_page_section_name=1000&federated_search_id=e7403060-2506-46ac-9520-e6ddf0794559,"4.70,83",111571,"4 huéspedes,1 habitación,3 camas,1 baño,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Modern Apartment Beautiful View 17th Floor,2020-07-12,2020-07-19,Apartamento entero con servicios incluidos en Cartagena,https://www.airbnb.com.co/rooms/46279964?adults=2&previous_page_section_name=1000&federated_search_id=e7403060-2506-46ac-9520-e6ddf0794559,,169650,"5 huéspedes,1 habitación,5 camas,1 baño,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
"Apartamento Bijou, a small studio in the Old City",2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/31539515?adults=2&previous_page_section_name=1000&federated_search_id=e7403060-2506-46ac-9520-e6ddf0794559,"4.88,112",172668,"2 huéspedes,Estudio,1 cama,1 baño,Wifi,Aire acondicionado",Cartagena
UN APARTAMENTO... MAS QUE ESPECIAL!,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/29390544?adults=2&previous_page_section_name=1000&federated_search_id=e7403060-2506-46ac-9520-e6ddf0794559,"4.86,82",145567,"4 huéspedes,2 habitaciones,4 camas,2 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
